dataset_name,n_components,rmse_cv_global,mae_cv_global,q2_cv_global,r2_cv_global,fold_rmse_mean,fold_rmse_sd,fold_rmse_se,fold_mae_mean,fold_r2_mean,is_best_rmse,is_one_se_choice
sensitivity_remove_constant_all_near_constant,14,0.8973076840944736,0.6566839504136937,0.6021871258557878,0.6021871258557878,0.8934900054625825,0.09211440535499732,0.04119481441614893,0.6566813665788122,0.602053717022936,False,False
sensitivity_remove_constant_all_near_constant,15,0.9122089794627682,0.655334359197069,0.5888647196869268,0.5888647196869268,0.9052783824567419,0.12514304058187242,0.05596566913041631,0.655331605100794,0.5890855567544546,False,False
sensitivity_remove_constant_all_near_constant,16,0.9036618418386583,0.6531563141656238,0.5965330658088422,0.5965330658088422,0.8979567508870572,0.11303863752239557,0.050552415516806976,0.6531550941649517,0.5966519505446524,False,False
sensitivity_remove_constant_all_near_constant,17,0.8991801774983798,0.6527762084747519,0.6005250890241915,0.6005250890241915,0.8941853365828148,0.10548587544474883,0.047174717632106844,0.652773564862818,0.6006026543989998,False,False
sensitivity_remove_constant_all_near_constant,18,0.8986924877112267,0.6524388304327455,0.6009582992012141,0.6009582992012141,0.8936842110845312,0.1056047101244197,0.04722786211647254,0.6524368581114582,0.6010627964784231,False,False
sensitivity_remove_constant_all_near_constant,19,0.8957305633823301,0.652034594618128,0.6035843000288357,0.6035843000288357,0.8907071050399107,0.10560800354222631,0.04722933497769132,0.6520311119407394,0.6036349585774763,False,False
sensitivity_remove_constant_all_near_constant,20,0.8855137810078777,0.6506631843616896,0.6125758321728599,0.6125758321728599,0.8818710535641303,0.08936448596201994,0.039965013077080454,0.6506568918554974,0.6124005400634095,False,False
sensitivity_remove_constant_all_near_constant,21,0.8765348405327575,0.650014893106958,0.6203928128894503,0.6203928128894503,0.8738670073196841,0.07604561584497022,0.0340086332840377,0.6500073369283508,0.6201772330810165,False,False
sensitivity_remove_constant_all_near_constant,22,0.8603796462576205,0.6484100903680994,0.634256753283917,0.634256753283917,0.8590801078136876,0.05251473445279657,0.02348530321136067,0.6484051478510208,0.6338211817560273,False,False
sensitivity_remove_constant_all_near_constant,23,0.85933083364905,0.6489520819826,0.6351479001777174,0.6351479001777174,0.8580948439831895,0.05116146719694931,0.022880103696200856,0.6489469823290505,0.6346675743321993,False,False
sensitivity_remove_constant_all_near_constant,24,0.8519482687482841,0.6488847027473506,0.6413899061604162,0.6413899061604162,0.8511571118225151,0.04063397643535168,0.018172066701114188,0.6488803596071577,0.6408150429183037,False,True
sensitivity_remove_constant_all_near_constant,25,0.8501636059393313,0.6488589003337553,0.6428907666850368,0.6428907666850368,0.8494831377584371,0.03760567335875187,0.016817768393964403,0.6488545237454212,0.6422377918632843,False,False
sensitivity_remove_constant_all_near_constant,26,0.8502843139036727,0.6495920567392676,0.642789353290171,0.642789353290171,0.8497202631551929,0.03429343545106039,0.015336490570114438,0.6495896895086888,0.6421521933235177,False,False
sensitivity_remove_constant_all_near_constant,27,0.8496491898754951,0.6515617849987073,0.6433227944678218,0.6433227944678218,0.8491109725254402,0.03351871007532646,0.014990022849307411,0.6515604863878744,0.6426279665895557,False,False
sensitivity_remove_constant_all_near_constant,28,0.8479506222365953,0.6505540905636954,0.6447474642873894,0.6447474642873894,0.8473262533298052,0.03607031449447052,0.016131135035886406,0.65055205833605,0.6440860096605213,False,False
sensitivity_remove_constant_all_near_constant,29,0.845521546623917,0.6506679486560972,0.6467798922321437,0.6467798922321437,0.84494026315029,0.034747086521336616,0.015539369496355074,0.650667084480373,0.6461275470788899,False,False
sensitivity_remove_constant_all_near_constant,30,0.8437937842750132,0.6494327814921856,0.6482219769986386,0.6482219769986386,0.8431983007165794,0.035077372981318106,0.015687078091668347,0.6494300344361716,0.6474950803966196,False,False
