dataset_name,n_components,fold,rmse,mae,r2
sensitivity_remove_constant_all_near_constant,15,4,0.8438274376252594,0.6391220046843763,0.6311814120951267
sensitivity_remove_constant_all_near_constant,15,5,0.8357753606790548,0.6498950190539027,0.6529692910551229
sensitivity_remove_constant_all_near_constant,16,1,0.900563139361749,0.6787723194686016,0.5997038026102031
sensitivity_remove_constant_all_near_constant,16,2,1.0923636799037695,0.6747712157017992,0.4221860872501837
sensitivity_remove_constant_all_near_constant,16,3,0.8165387042554132,0.6268960296682982,0.6776753791039112
sensitivity_remove_constant_all_near_constant,16,4,0.8403254602870806,0.6345890931477456,0.6342363357666883
sensitivity_remove_constant_all_near_constant,16,5,0.8399927706272733,0.6507468128383138,0.6494581479922755
sensitivity_remove_constant_all_near_constant,17,1,0.9011728847412865,0.6792448696515323,0.5991615610382723
sensitivity_remove_constant_all_near_constant,17,2,1.0746558299215552,0.6715401115414601,0.4407676461550738
sensitivity_remove_constant_all_near_constant,17,3,0.8209480144074394,0.6279692022467893,0.6741848733002282
sensitivity_remove_constant_all_near_constant,17,4,0.8384466834441455,0.6375585659689804,0.6358700363656016
sensitivity_remove_constant_all_near_constant,17,5,0.8357032703996478,0.6475550749053278,0.6530291551358234
sensitivity_remove_constant_all_near_constant,18,1,0.8955247484669866,0.6757942291789589,0.6041703564473355
sensitivity_remove_constant_all_near_constant,18,2,1.0759102029883687,0.673469220492156,0.4394613760325019
sensitivity_remove_constant_all_near_constant,18,3,0.8239189284882925,0.6282162905132433,0.6718224332600797
sensitivity_remove_constant_all_near_constant,18,4,0.8367956425751897,0.6361610544827763,0.6373026892426876
sensitivity_remove_constant_all_near_constant,18,5,0.8362715329038184,0.6485434958901565,0.6525571274095103
sensitivity_remove_constant_all_near_constant,19,1,0.8962478857587122,0.6769859703820457,0.6035308325343448
sensitivity_remove_constant_all_near_constant,19,2,1.0714011669684953,0.674507376036313,0.44414985766944914
sensitivity_remove_constant_all_near_constant,19,3,0.8129285938013227,0.6214263852178756,0.6805192250636856
sensitivity_remove_constant_all_near_constant,19,4,0.8361097106422883,0.6420795212919882,0.6378970606480818
sensitivity_remove_constant_all_near_constant,19,5,0.8368481680287345,0.6451563067754742,0.6520778169718202
sensitivity_remove_constant_all_near_constant,20,1,0.894404608606642,0.6800976021602722,0.605159960063248
sensitivity_remove_constant_all_near_constant,20,2,1.0317309178863256,0.6660096922387766,0.4845501927644411
sensitivity_remove_constant_all_near_constant,20,3,0.8108623882519628,0.6220412559134967,0.6821411979077584
sensitivity_remove_constant_all_near_constant,20,4,0.8436338519991352,0.6469004243328954,0.6313506168027323
sensitivity_remove_constant_all_near_constant,20,5,0.8287235010765859,0.6382354846320458,0.6588007327788676
sensitivity_remove_constant_all_near_constant,21,1,0.8907562401377676,0.6781487620624864,0.6083745766237081
sensitivity_remove_constant_all_near_constant,21,2,0.9998671542214997,0.6646834511025647,0.5158966421453159
sensitivity_remove_constant_all_near_constant,21,3,0.8172036392377963,0.6291319452509789,0.6771502057569517
sensitivity_remove_constant_all_near_constant,21,4,0.8353507247149872,0.6429810858676477,0.6385541665076693
sensitivity_remove_constant_all_near_constant,21,5,0.8261572782863705,0.6350914403580767,0.6609105743714376
sensitivity_remove_constant_all_near_constant,22,1,0.8880303901417353,0.6764932503009037,0.6107677763245698
sensitivity_remove_constant_all_near_constant,22,2,0.93760361779676,0.6547548154657367,0.5743113803470126
sensitivity_remove_constant_all_near_constant,22,3,0.812504189675881,0.6285365524346629,0.6808527194605551
sensitivity_remove_constant_all_near_constant,22,4,0.8299610545305138,0.6435925019157608,0.643203206254069
sensitivity_remove_constant_all_near_constant,22,5,0.8273012869235471,0.6386486191380397,0.6599708263939303
sensitivity_remove_constant_all_near_constant,23,1,0.8865661354696653,0.6783512963085482,0.6120503117678269
sensitivity_remove_constant_all_near_constant,23,2,0.9340168654512794,0.6509469848684569,0.5775620487626628
sensitivity_remove_constant_all_near_constant,23,3,0.8108409236867199,0.6269748486155854,0.6821580259436657
sensitivity_remove_constant_all_near_constant,23,4,0.8333869503559864,0.6495815156301538,0.6402515703138127
sensitivity_remove_constant_all_near_constant,23,5,0.8256633449522963,0.6388802662225085,0.6613159148730283
sensitivity_remove_constant_all_near_constant,24,1,0.8925608253728677,0.6825876565979981,0.6067861794860917
sensitivity_remove_constant_all_near_constant,24,2,0.8977263558019849,0.6477826904217883,0.6097513205170859
sensitivity_remove_constant_all_near_constant,24,3,0.8140831221338677,0.6261945051991689,0.6796111218651806
sensitivity_remove_constant_all_near_constant,24,4,0.8307911802097817,0.6475299449502014,0.6424891141852511
sensitivity_remove_constant_all_near_constant,24,5,0.820624075594073,0.6403070008666322,0.6654374785379085
sensitivity_remove_constant_all_near_constant,25,1,0.8955168744442554,0.6818634395454496,0.6041773171883178
sensitivity_remove_constant_all_near_constant,25,2,0.8836929515231774,0.6463039466571372,0.6218568191418424
sensitivity_remove_constant_all_near_constant,25,3,0.8136123496195871,0.625219205229445,0.679981567246301
sensitivity_remove_constant_all_near_constant,25,4,0.8342302241583999,0.6506708889210208,0.6395231693980441
sensitivity_remove_constant_all_near_constant,25,5,0.8203632890467658,0.6402151383740536,0.6656500863419159
sensitivity_remove_constant_all_near_constant,26,1,0.8950680076246628,0.6813539892281452,0.6045740202454146
sensitivity_remove_constant_all_near_constant,26,2,0.8774647257496109,0.6475502848447275,0.6271683056021694
sensitivity_remove_constant_all_near_constant,26,3,0.8173168238606257,0.6273561954520138,0.6770607686546476
sensitivity_remove_constant_all_near_constant,26,4,0.8297037036238271,0.6467712016721501,0.6434244401107223
sensitivity_remove_constant_all_near_constant,26,5,0.829048054917238,0.6449167763464074,0.6585334320046347
sensitivity_remove_constant_all_near_constant,27,1,0.8981227314059066,0.686735305266123,0.6018703634334983
sensitivity_remove_constant_all_near_constant,27,2,0.8683331297338391,0.6475734473237025,0.6348878938569584
sensitivity_remove_constant_all_near_constant,27,3,0.8157115159168454,0.6268751473736052,0.6783281053395722
sensitivity_remove_constant_all_near_constant,27,4,0.8319470990197543,0.6476215033722038,0.6414935787075489
sensitivity_remove_constant_all_near_constant,27,5,0.8314403865508554,0.6489970286037378,0.6565598916102002
sensitivity_remove_constant_all_near_constant,28,1,0.9017263494214948,0.6893656773972007,0.5986690516698534
sensitivity_remove_constant_all_near_constant,28,2,0.8661404180658671,0.6458037694105405,0.6367295252078391
sensitivity_remove_constant_all_near_constant,28,3,0.8145893521877493,0.6259487494385529,0.6792125362589834
sensitivity_remove_constant_all_near_constant,28,4,0.8270036643933426,0.6451016544697252,0.6457414153543042
sensitivity_remove_constant_all_near_constant,28,5,0.8271714825805723,0.6465404409642308,0.6600775198116269
sensitivity_remove_constant_all_near_constant,29,1,0.8999287474236307,0.6920497546859751,0.6002675726005562
sensitivity_remove_constant_all_near_constant,29,2,0.8586554546437039,0.646406177682768,0.6429809768735377
sensitivity_remove_constant_all_near_constant,29,3,0.8167456482337381,0.627212183465495,0.6775119781734932
sensitivity_remove_constant_all_near_constant,29,4,0.8236436457016626,0.6387061049666354,0.6486141895905534
sensitivity_remove_constant_all_near_constant,29,5,0.8257278197487149,0.6489612016009918,0.661263018156309
sensitivity_remove_constant_all_near_constant,30,1,0.9017547915956833,0.6930989292427235,0.598643733778748
sensitivity_remove_constant_all_near_constant,30,2,0.8486908259148461,0.6413973510225994,0.6512192507524884
sensitivity_remove_constant_all_near_constant,30,3,0.8162289828612248,0.627187706326541,0.6779198547105733
sensitivity_remove_constant_all_near_constant,30,4,0.8295503739400335,0.6414588397244452,0.6435562186378057
sensitivity_remove_constant_all_near_constant,30,5,0.8197665292711094,0.6440073458645487,0.6661363441034831
sensitivity_remove_constant_all_near_constant,31,1,0.9026123027831362,0.6952605450340855,0.5978800425130217
sensitivity_remove_constant_all_near_constant,31,2,0.8451431174868855,0.639070411893793,0.6541291117426264
sensitivity_remove_constant_all_near_constant,31,3,0.8160896262932951,0.6269540109958792,0.678029824224074
sensitivity_remove_constant_all_near_constant,31,4,0.8298657523271946,0.6410603513516897,0.6432851415885743
sensitivity_remove_constant_all_near_constant,31,5,0.819225879338654,0.6447677187583597,0.6665765763746279
sensitivity_remove_constant_all_near_constant,32,1,0.8982500557199757,0.6917067755013351,0.6017574720116142
sensitivity_remove_constant_all_near_constant,32,2,0.8464753697246081,0.6372344388045713,0.6530378162229162
sensitivity_remove_constant_all_near_constant,32,3,0.8123626284546641,0.6232003593121319,0.6809639187469974
sensitivity_remove_constant_all_near_constant,32,4,0.8288786528092057,0.6420503631179437,0.6441332393683358
sensitivity_remove_constant_all_near_constant,32,5,0.8167868360612333,0.6412411522016599,0.6685589931370947
sensitivity_remove_constant_all_near_constant,33,1,0.9022504368730501,0.6973402896400152,0.5982024053592914
sensitivity_remove_constant_all_near_constant,33,2,0.8472063679346851,0.6353765317137642,0.6524382990754976
sensitivity_remove_constant_all_near_constant,33,3,0.8115802187340334,0.6223970645134878,0.6815781683834439
sensitivity_remove_constant_all_near_constant,33,4,0.832254777842436,0.6423389269037645,0.6412283569626471
sensitivity_remove_constant_all_near_constant,33,5,0.8208794710688273,0.6458384476986124,0.6652292003437794
sensitivity_remove_constant_all_near_constant,34,1,0.9041878208334512,0.6966343633149471,0.5964750091875829
sensitivity_remove_constant_all_near_constant,34,2,0.8475667987675047,0.6356826769330715,0.6521425066792896
sensitivity_remove_constant_all_near_constant,34,3,0.8091634778323877,0.6198714768472695,0.6834717514595818
sensitivity_remove_constant_all_near_constant,34,4,0.8319517942359193,0.6468745158941129,0.641489532128394
sensitivity_remove_constant_all_near_constant,34,5,0.818817876322237,0.6427958304104747,0.66690860662475
sensitivity_remove_constant_all_near_constant,35,1,0.905017367994259,0.696011144698897,0.5957342414892733
sensitivity_remove_constant_all_near_constant,35,2,0.8458297998500041,0.6322955209857504,0.6535668402876706
sensitivity_remove_constant_all_near_constant,35,3,0.8065431882708368,0.6156892132456568,0.6855184398849758
sensitivity_remove_constant_all_near_constant,35,4,0.8329411285778933,0.6477363633597844,0.6406363634420393
sensitivity_remove_constant_all_near_constant,35,5,0.8194598348054369,0.6435874260605363,0.666386110293824
sensitivity_remove_constant_all_near_constant,36,1,0.900643084397286,0.6915093340675053,0.5996327290502083
sensitivity_remove_constant_all_near_constant,36,2,0.8421716615485436,0.6287412430643337,0.6565569452240277
sensitivity_remove_constant_all_near_constant,36,3,0.8086316057389044,0.6174266069052282,0.6838877297305135
sensitivity_remove_constant_all_near_constant,36,4,0.8298950940729073,0.6478488962515494,0.643259916251407
sensitivity_remove_constant_all_near_constant,36,5,0.8147968015953247,0.6394926163813339,0.6701720835855516
sensitivity_remove_constant_all_near_constant,37,1,0.8982035302661806,0.6891600797379859,0.6017987254117592
sensitivity_remove_constant_all_near_constant,37,2,0.8397426797638553,0.6283539699587403,0.658535197266338
sensitivity_remove_constant_all_near_constant,37,3,0.8064160161860243,0.6175926594350021,0.6856176041287187
sensitivity_remove_constant_all_near_constant,37,4,0.8300736504647905,0.6476898417164497,0.6431063906427926
sensitivity_remove_constant_all_near_constant,37,5,0.8136038128881236,0.6359901001778171,0.671137214818972
sensitivity_remove_constant_all_near_constant,38,1,0.8952234196208028,0.6872082764605949,0.6044366915162331
sensitivity_remove_constant_all_near_constant,38,2,0.8361105896098501,0.6294353850058596,0.6614826449271307
sensitivity_remove_constant_all_near_constant,38,3,0.8060146406553286,0.6166276136032232,0.6859304798540813
sensitivity_remove_constant_all_near_constant,38,4,0.8277336969756216,0.6457669321755641,0.6451156999717593
sensitivity_remove_constant_all_near_constant,38,5,0.8156308349691521,0.6362745697914859,0.6694965083245987
sensitivity_remove_constant_all_near_constant,39,1,0.8921861897778857,0.6852848095479986,0.6071161984018234
sensitivity_remove_constant_all_near_constant,39,2,0.839936777849707,0.6296162373478185,0.6583773267045532
sensitivity_remove_constant_all_near_constant,39,3,0.8100068814705498,0.6185853319569113,0.6828115629746789
sensitivity_remove_constant_all_near_constant,39,4,0.8292771298499647,0.6462941310080853,0.6437909967035786
sensitivity_remove_constant_all_near_constant,39,5,0.813689137413514,0.6353865702477653,0.6710682339907565
sensitivity_remove_constant_all_near_constant,40,1,0.8939341549140657,0.6874411924024383,0.6055752197790709
sensitivity_remove_constant_all_near_constant,40,2,0.84608123092293,0.6369494859530047,0.6533608484739026
sensitivity_remove_constant_all_near_constant,40,3,0.8074008118537745,0.617271496915645,0.684849287382588
sensitivity_remove_constant_all_near_constant,40,4,0.831731703957705,0.648042547030601,0.6416791927125047
sensitivity_remove_constant_all_near_constant,40,5,0.8207004869234094,0.639584509279936,0.6653751709406357
sensitivity_remove_constant_all_near_constant,41,1,0.8956445916341077,0.6876780598237722,0.6040644059365232
sensitivity_remove_constant_all_near_constant,41,2,0.8518336977337938,0.6413055113886943,0.648631257979357
sensitivity_remove_constant_all_near_constant,41,3,0.8085449023797743,0.6184490120989277,0.6839555146801137
sensitivity_remove_constant_all_near_constant,41,4,0.8271233496052872,0.6449212715736538,0.6456388702661194
sensitivity_remove_constant_all_near_constant,41,5,0.8186113124917527,0.638731528536975,0.6670766438828675
sensitivity_remove_constant_all_near_constant,42,1,0.8974369077920396,0.6883538593781258,0.6024781700166346
sensitivity_remove_constant_all_near_constant,42,2,0.8562310841719447,0.6408132683395783,0.6449941812607616
sensitivity_remove_constant_all_near_constant,42,3,0.8085908932876503,0.6183970036434434,0.68391955975379
sensitivity_remove_constant_all_near_constant,42,4,0.8253619009164221,0.6466552924283175,0.6471465639098637
sensitivity_remove_constant_all_near_constant,42,5,0.8180708038067034,0.6392924895974822,0.6675161407603465
sensitivity_remove_constant_all_near_constant,43,1,0.9000870637249069,0.6913802726702398,0.6001269176296127
sensitivity_remove_constant_all_near_constant,43,2,0.8624800908999932,0.6447468056396575,0.6397934144196251
sensitivity_remove_constant_all_near_constant,43,3,0.8128813097422242,0.6228694451230469,0.6805563892343817
sensitivity_remove_constant_all_near_constant,43,4,0.8231991550587718,0.6443867385864668,0.6489933476430993
sensitivity_remove_constant_all_near_constant,43,5,0.8173412734271803,0.6401928690655158,0.6681088741091433
sensitivity_remove_constant_all_near_constant,44,1,0.9005957567221968,0.6916751897276849,0.5996748055499568
sensitivity_remove_constant_all_near_constant,44,2,0.8755553148940086,0.6473132220798522,0.6287891441596802
sensitivity_remove_constant_all_near_constant,44,3,0.8149517447563422,0.6221291636084335,0.6789270504460949
sensitivity_remove_constant_all_near_constant,44,4,0.8209800119700718,0.640755539612505,0.6508832525934662
sensitivity_remove_constant_all_near_constant,44,5,0.8183413695340029,0.6412402874989975,0.6672961754148465
sensitivity_remove_constant_all_near_constant,45,1,0.9023176230264575,0.692175073800956,0.5981425633490687
sensitivity_remove_constant_all_near_constant,45,2,0.8944024417870131,0.6502741083180752,0.612635833448498
sensitivity_remove_constant_all_near_constant,45,3,0.8127807595308185,0.6199462968649774,0.6806354121757225
sensitivity_remove_constant_all_near_constant,45,4,0.8194455698373374,0.6404885919304077,0.6521870573574801
sensitivity_remove_constant_all_near_constant,45,5,0.8155130910891722,0.637838807227424,0.6695919239291463
sensitivity_remove_constant_all_near_constant,46,1,0.901705412223863,0.6934129826569199,0.598687688472104
sensitivity_remove_constant_all_near_constant,46,2,0.9171296900463233,0.6541958396568588,0.5926994495135822
sensitivity_remove_constant_all_near_constant,46,3,0.8150738328489427,0.6200266884171594,0.678830843227771
sensitivity_remove_constant_all_near_constant,46,4,0.8191562990608072,0.6394275810140713,0.6524325754620878
sensitivity_remove_constant_all_near_constant,46,5,0.8139038117362088,0.6371501978877695,0.6708946479965021
sensitivity_remove_constant_all_near_constant,47,1,0.9002281726624946,0.6901253470590386,0.600001529561958
sensitivity_remove_constant_all_near_constant,47,2,0.9546354472083091,0.6589498284109173,0.5587054094073476
sensitivity_remove_constant_all_near_constant,47,3,0.8173102126780692,0.6206373753827732,0.6770659930707268
sensitivity_remove_constant_all_near_constant,47,4,0.8179447243123846,0.6367091239357726,0.6534599557023097
sensitivity_remove_constant_all_near_constant,47,5,0.8144367443079775,0.6363064705826962,0.670463519942198
sensitivity_remove_constant_all_near_constant,48,1,0.9053266216967121,0.6917867236192073,0.5954579107857083
sensitivity_remove_constant_all_near_constant,48,2,0.9723513429369511,0.6582719610615501,0.54217455335943
sensitivity_remove_constant_all_near_constant,48,3,0.8171835866107121,0.6193467624866494,0.6771660498055772
sensitivity_remove_constant_all_near_constant,48,4,0.8191150356237136,0.6386351662617921,0.652467590673113
sensitivity_remove_constant_all_near_constant,48,5,0.8145251128305091,0.6369809362172366,0.6703920049181029
sensitivity_remove_constant_all_near_constant,49,1,0.9080570757523403,0.6921742194677696,0.5930140429771752
sensitivity_remove_constant_all_near_constant,49,2,0.9603586763752044,0.6566877571464131,0.5533982507291106
sensitivity_remove_constant_all_near_constant,49,3,0.8149965908123937,0.6153844447029198,0.6788917127668693
sensitivity_remove_constant_all_near_constant,49,4,0.8169839477232949,0.6375859413254961,0.654273585298395
sensitivity_remove_constant_all_near_constant,49,5,0.8136963815245309,0.6340555271131291,0.6710623771377466
sensitivity_remove_constant_all_near_constant,50,1,0.9094102523821204,0.6929311095643468,0.5918001672380039
sensitivity_remove_constant_all_near_constant,50,2,0.9562412495670047,0.6538323751390146,0.5572195481916955
sensitivity_remove_constant_all_near_constant,50,3,0.8136270678138083,0.6126873816500576,0.6799699889165165
sensitivity_remove_constant_all_near_constant,50,4,0.8169726038234447,0.63677713625053,0.6542831861200683
sensitivity_remove_constant_all_near_constant,50,5,0.8124361246924854,0.632244001010568,0.6720805083980355
