dataset_name,n_components,fold,rmse,mae,r2
not_assigned_reference_only,20,2,3.4217991533760195,0.9348763618772878,-4.6697318588010726
not_assigned_reference_only,20,3,0.9405991953107815,0.7503551272943201,0.5722902645544462
not_assigned_reference_only,20,4,0.9630943209939706,0.7608858976159582,0.5195555737412277
not_assigned_reference_only,20,5,1.002664862016466,0.7758448059613257,0.5005403928657148
not_assigned_reference_only,21,1,1.025768007751848,0.7884396071812904,0.4806604105269644
not_assigned_reference_only,21,2,3.450182443530096,0.9351441309456842,-4.764181044015426
not_assigned_reference_only,21,3,0.9399197938445845,0.7488512140880034,0.5729079169539558
not_assigned_reference_only,21,4,0.959336375202102,0.7571617440475488,0.5232975990368456
not_assigned_reference_only,21,5,1.0047015350635795,0.7775214982554545,0.4985092674241557
not_assigned_reference_only,22,1,1.026775970388739,0.7885735172924065,0.479639259365535
not_assigned_reference_only,22,2,3.583515503843976,0.9408552047009376,-5.218305669366451
not_assigned_reference_only,22,3,0.939978433449291,0.748798564790521,0.5728546245510846
not_assigned_reference_only,22,4,0.961562392302724,0.757803558189024,0.5210827787662414
not_assigned_reference_only,22,5,1.0056569476945114,0.7777970838976916,0.4975550369863512
not_assigned_reference_only,23,1,1.026625729317776,0.7888219531038358,0.4797915298460992
not_assigned_reference_only,23,2,3.7358796034227932,0.9455808189469096,-5.758327518880466
not_assigned_reference_only,23,3,0.9394446335590722,0.7488432187012396,0.5733396259183683
not_assigned_reference_only,23,4,0.9585531238768791,0.7539198419914274,0.5240756897557415
not_assigned_reference_only,23,5,1.0040542935083505,0.7764046144863769,0.4991551927646751
not_assigned_reference_only,24,1,1.0261011450445847,0.7881428536072628,0.4803230253133929
not_assigned_reference_only,24,2,3.663200973237867,0.942971645046733,-5.497929316850098
not_assigned_reference_only,24,3,0.9402320689334445,0.7493689800807344,0.5726240791749353
not_assigned_reference_only,24,4,0.9603016658363517,0.7551031279430299,0.5223377941528249
not_assigned_reference_only,24,5,1.0031688823547138,0.7743963323473613,0.500038129185112
not_assigned_reference_only,25,1,1.0248376325832318,0.7877961752060497,0.48160206893549795
not_assigned_reference_only,25,2,3.709153742560746,0.9454730066335473,-5.661977491716762
not_assigned_reference_only,25,3,0.9402441976439618,0.7508359704731616,0.5726130530624893
not_assigned_reference_only,25,4,0.9586433931189933,0.7552027528194202,0.5239860476720535
not_assigned_reference_only,25,5,1.0040847591055708,0.7747404267122272,0.49912479845680247
not_assigned_reference_only,26,1,1.0245648907842255,0.7887421377303195,0.48187795648256904
not_assigned_reference_only,26,2,3.891056671736914,0.9568422045996477,-6.331428499442968
not_assigned_reference_only,26,3,0.9411511523380306,0.7525417109054031,0.5717881449224695
not_assigned_reference_only,26,4,0.9593574618043952,0.7570364163426678,0.5232766425826236
not_assigned_reference_only,26,5,1.005149331248347,0.7750386778225355,0.4980621382550712
not_assigned_reference_only,27,1,1.027652301682049,0.7911385901673992,0.4787506468333278
not_assigned_reference_only,27,2,3.9921643875966,0.9622601690338061,-6.717387786460333
not_assigned_reference_only,27,3,0.9380099821470098,0.7498416612805406,0.5746417601841458
not_assigned_reference_only,27,4,0.9611070525750482,0.7577443692652838,0.5215362457616883
not_assigned_reference_only,27,5,1.0018734594069776,0.773553993588614,0.501328527878317
not_assigned_reference_only,28,1,1.0293320939261015,0.7938835610746954,0.47704519405333623
not_assigned_reference_only,28,2,4.459644785344793,0.9854290683128246,-8.630615128734966
not_assigned_reference_only,28,3,0.9396228312663505,0.7499874428833042,0.5731777491912824
not_assigned_reference_only,28,4,0.965159609028661,0.7588873939940951,0.5174928058171124
not_assigned_reference_only,28,5,1.0021808878207743,0.7735363152889406,0.5010224427146655
not_assigned_reference_only,29,1,1.029207434589641,0.7945220114873502,0.4771718533733691
not_assigned_reference_only,29,2,4.793767971156739,1.0038956123166611,-10.127753838070522
not_assigned_reference_only,29,3,0.9411577678217442,0.7484802029425066,0.5717821249786967
not_assigned_reference_only,29,4,0.9668477525002179,0.7603463927481655,0.5158034402197345
not_assigned_reference_only,29,5,1.0031853627989356,0.7736897815369974,0.5000217019183746
not_assigned_reference_only,30,1,1.0281487021686184,0.7940796580780431,0.47824695326800104
not_assigned_reference_only,30,2,5.048102794835048,1.0136530348444706,-11.339849724029259
not_assigned_reference_only,30,3,0.9424260243999072,0.7481240397750979,0.5706272579078282
not_assigned_reference_only,30,4,0.9657498589213349,0.7617100046952279,0.5169024642766156
not_assigned_reference_only,30,5,0.9999681917567543,0.7720575912606734,0.5032233763895944
