descriptor,PLS1_corr_loading,PLS2_corr_loading,PLS3_corr_loading,PLS4_corr_loading,PLS5_corr_loading,PLS6_corr_loading,PLS7_corr_loading,PLS8_corr_loading,PLS9_corr_loading,PLS10_corr_loading,PLS11_corr_loading,PLS12_corr_loading,PLS13_corr_loading,PLS14_corr_loading,PLS15_corr_loading,PLS16_corr_loading,PLS17_corr_loading,PLS18_corr_loading,PLS19_corr_loading,PLS20_corr_loading
minHsSH,-0.03027504899759699,0.02077883332060804,-0.0234949005562921,0.00788192417981194,-0.06908505942962624,0.029800215926479804,-0.03285329882694617,-0.08309307477364641,0.015286710983747336,-0.13435592339786043,-0.07587855476061564,-0.08835165965604518,0.19418587243527488,0.08829197779663067,0.056557603276993065,-0.005254114671779945,0.14725255511284172,0.1221384156846987,0.059456767157294,0.012936487606727179
minHsNH2,-0.04843827747392071,0.30823354102553985,0.10964382010338927,-0.008619475107047851,0.010741111631985515,0.008691542640460785,0.16071823037717575,-0.08949128791094156,0.09301596496978555,0.013598124043550623,0.025689616923773518,0.0442292348455245,-0.005135791295955114,0.17838316663204154,0.008805162347393694,0.10774105120552582,0.16297224419239212,0.10372940349719949,0.024569455677453392,-0.04557185151126803
minHssNH,-0.1590347608682762,0.4603847747426013,-0.24418654144258972,-0.12080746089556396,-0.211239483714978,0.01891751926752633,0.078753620366337,-0.22533136464442732,-0.12778388997712575,-0.00040721636480626507,-0.08324252683919935,-0.06211939112203337,0.04108471894175103,-0.031300732001248284,-0.09147347625937174,-0.14094478481637748,0.07356421823349363,-0.19439187630543484,-0.16061168677656748,0.013547738108704875
minHaaNH,-0.10755962538650383,0.12933128604412228,-0.06414682760057261,0.4991040324267162,-0.27458865217872724,-0.35059366129037545,-0.13632124270255627,0.17171116952015367,0.2027809294002659,-0.03463532197206727,0.28218804086034377,-0.2224347298480198,-0.0937152186608083,-0.241233201123435,0.05092563389024776,-0.052970161442078785,0.09491408746941898,0.12017181814068016,0.025618315644353084,0.1401752296189367
minHtCH,-0.039850929485369925,-0.004459438139407242,0.05587241163895165,0.09061378680850897,0.175239943247212,0.15294150244395965,0.025154172800046365,0.07457520338551214,0.24979924001375112,-0.24847442879939913,-0.31474478473921175,0.23069102195456465,-0.1711481382542787,-0.020509790625806417,-0.1701927025045463,-0.2580324480221337,0.2521802558594499,-0.00026177628173461385,-0.268634103551367,0.33793431561257525
minHdCH2,-0.1286804113902225,0.012972689583548688,0.029911264555103935,-0.00957652164050633,0.17320211425382115,0.24373348779828688,0.013812172723379238,0.08784569536943078,0.31825683070275096,-0.12703883044533865,0.08606543381311371,-0.01520720938244618,-0.042702357665161,0.09355016256856091,-0.19419506230253994,-0.07485169720164345,-0.11272511156233382,-0.07302976335793981,0.026685122926450967,-0.13017939285223787
minHdsCH,-0.07452046391316602,0.06866507854233193,0.05694946724706314,-0.2781672157609452,-0.04006124357236983,0.2871781699215846,-0.22910828071139452,0.14035060511268804,0.2871379834967702,-0.16870515814688122,0.14115942925325123,-0.3457074717782209,0.35662342368884914,0.31045137565257064,-0.16428422628013037,-0.06479629072170659,0.09232484851761433,0.06620134251341314,0.15845619967031707,-0.10676509056475413
minHaaCH,-0.2149957589417266,-0.24442931722162461,0.1646233310284204,-0.5031981142041806,-0.4378593234981181,-0.12005316208509872,0.0046049888120823015,0.02148467649798159,-0.02751759401520687,0.07646540723913645,0.07812853410860272,0.022078676394898,-0.1466712988701111,-0.22246687824790262,0.11322990582311884,-0.03276248594048602,-0.03325187871602279,0.012901511425494212,0.10686261916457115,0.05655635076590459
minHCHnX,0.060769272444333354,-0.025601599459412667,0.10727225019257149,-0.020285488499801187,-0.0032209569476336036,-0.09278620810098875,-0.28226011445360555,0.07973072939267703,-0.2806203725665086,0.04841779638900262,-0.27299580785276417,0.03051189094763552,0.2450264205169842,0.08614375724046466,0.12205652397172134,-0.06650902526012968,0.33330281816690427,0.36588443901686435,0.1759688215315693,-0.055100669164985044
minHCsats,0.39859050370512167,0.16021687439219526,-0.1709965344344135,0.10916835168240199,0.011429688968251828,0.06867859435727154,-0.25242724474366834,-0.15030284121334161,0.06713796882644454,0.14448224753607838,0.09510303347792393,0.13456713916953905,0.11181723177671374,-0.14837250050868667,0.04896452504225402,-0.027306813553627338,-0.014285285313739156,-0.002505721932997823,-0.03642930161356279,0.04908986028827687
minHCsatu,0.10265239045315247,0.3294717369853446,-0.2000472742113314,-0.006155515225839721,-0.04357901334713101,0.18616684701356556,-0.03640363061210555,-0.0078006158982074515,0.07833055460739011,0.01003949987153228,0.08358199816719304,-0.042762477503487134,0.01804394408680551,-0.22785862427905573,0.19726142353160941,-0.044239055331493006,0.18516867377307297,0.12643082455146928,-0.01953496693354926,0.08889470892193466
minHAvin,0.030842923059328512,0.005513228057182691,0.06532457269156429,-0.24385591197965079,-0.17624639595912814,0.2263488168449818,-0.2098998309139424,0.1914943829846295,0.21771732391276966,-0.11259084771646088,0.1817082110959976,-0.26622753149991885,0.39544607330475934,0.2979418253137955,-0.20581601319912252,-0.13984350307026303,0.048329986897333324,0.07374632166797193,0.175551948488241,-0.10427214475757761
minHother,-0.2697332208612202,-0.20262835654343073,0.172298444873498,-0.5286414725921155,-0.361981503795152,-0.07201335398475413,-0.03116836109665512,0.08659997299404348,-0.023294731639833734,0.013966444902638889,0.05475071200406145,0.04122179748312584,-0.18122655235779256,-0.24984133941722572,0.114870476067635,0.02144278070670352,0.008074521644199745,0.04096509833867633,0.07628449797621534,0.006017487169047295
minsCH3,0.07753098774658634,0.1585788268817709,-0.1608650383175849,0.25522402267038063,0.25875191448391727,0.12783060875966729,0.012996265509893704,0.11027821722501431,-0.1402991059972831,0.3024935056698101,0.227244390878287,-0.09431365090912192,-0.03315871712022137,0.09281143276415016,-0.17503791537121688,-0.005647205973997511,0.012873736270197568,0.1519467258088035,-0.059525865690407485,0.03989178571204302
mindCH2,-0.11528748545013484,0.026253894481602882,0.0001308500434637918,0.030808654257195558,0.24177318326221398,0.26067238553527583,-0.0015238413846657586,0.10341376624943721,0.3209534517509645,-0.1497104854061779,0.07192729760578827,-0.0006525716300790608,-0.03733283660799568,0.10254205704127212,-0.20095506071856073,-0.06548226235755095,-0.10489324392917714,-0.06509461283394916,-0.0019805049548020327,-0.13346069951037237
minssCH2,0.3347102890469659,-0.1409807907169117,-0.3021901350674397,0.4168293106298584,0.19953813407997334,0.09065760852096662,0.13148296071536192,-0.16516067849592828,-0.0478798258876936,-0.006178769908999816,0.04649539920352237,-0.04270800072261394,0.007648711437612753,0.07119484210297249,-0.026570000669451605,0.04604508774694878,-0.04781439253729316,-0.06461911078636519,0.010026627248694981,-0.10087425494892767
mintCH,-0.03571684517736888,0.006003519572333481,0.038349069048080484,0.10556619871463938,0.20152290805594697,0.16518247239782938,0.0154045476108869,0.0835536952721285,0.25262031027313575,-0.26118310806355216,-0.3115672430497193,0.23947158089553716,-0.16294827233860137,-0.019789722829520677,-0.17815254303775638,-0.24664806990803365,0.25393167818992857,-0.006049375569663691,-0.2605114819769178,0.3402518872801548
mindsCH,-0.05860497599921271,0.101744875882649,-0.047465029338532465,-0.11965142027396741,0.1682086154319125,0.3204321926130191,-0.2005747004951661,0.15104162107761943,0.35762977202703006,-0.19224759801150226,0.020026353594664658,-0.33578393046193095,0.3131459157419544,0.31079490614502014,-0.1723399289557698,-0.023712979802312288,0.061374133552252824,0.04150624492119175,0.11353938202965909,-0.1370584949452156
minaaCH,0.15038725355510313,-0.18768288812522607,-0.3271972864053092,0.15217525105760035,-0.23386735387608207,-0.24757204825360282,0.2826361215974273,-0.2646046464743258,-0.0905839158106323,0.15575669398234607,0.1699602624537146,0.0005866520886749448,0.14212006772171823,0.018454000028790208,0.03169152899272912,-0.07574559121438017,-0.046110310020286205,0.049193881271525325,0.12069475249725119,0.22832914614236077
minsssCH,-0.18352865055156134,-0.2107146433962844,-0.22064023776896374,0.24734422246726487,0.03921639738696395,0.01730918336783022,0.2704562572428875,-0.04873990300413274,0.044764363666591075,-0.06853842356405744,0.08974330336628922,-0.11715029506892816,-0.02446431113715707,0.0339472398486375,-0.18633004266493994,-0.08669029776553554,-0.2213135944444566,-0.1669122646478154,-0.1527776942538716,-0.06376303186134394
mintsC,-0.12125379304852275,0.006885469902475251,0.020689448265989563,0.02946284863576248,0.10300922144557167,0.07369289488169901,0.07063558921962293,-0.029688735967743757,0.1878864090770989,-0.3394101865206064,-0.3222952842604836,0.33698735424371745,-0.29171174363520946,-0.004036294507697529,-0.2847388086192314,-0.32370444758935263,0.23962141150951985,0.14693007169421407,0.11495762127194287,0.04353273964520247
mindssC,0.178552453652583,-0.19433702909434483,-0.19603908913044857,0.31142582013049375,0.2655262008056635,0.07267557836494594,0.2737670615096239,-0.010674585516783526,0.010385885308814664,-0.067937402277871,-0.22758646892043796,0.04195586885908158,-0.026004867801297196,-0.08670201214560583,0.12369840209645529,0.09916429989822458,0.10510458140713501,0.03426501793924449,-0.009940464164047128,-0.1178252446768795
minaasC,0.04255184389214406,0.1510446776482449,-0.4772038819478965,0.4235225258561095,0.019924682842382285,-0.15733623357799392,0.3301057274023782,-0.22735061337983378,-0.009636947772896386,0.007830859105962136,0.09468387185778722,-0.0533309086034585,0.2038508479197478,0.07081754838030087,0.05272822638117535,0.049077266897856825,-0.03510893207161107,0.0997074957279156,0.034831627861371665,0.1936345689031011
minaaaC,-0.05540769113929967,-0.11998344480616573,-0.0416488072565197,0.12191774213178062,-0.20178835101791515,-0.5852112684058387,0.21278432743759546,0.26528216799072346,0.2221581654820872,0.001448229819203965,0.06357526127175032,0.044828315454082536,0.052448881191435745,0.1278411329832693,-0.006007935754132845,-0.03123215819063903,0.07440623479679648,-0.06794264335969145,-0.16867058797877046,-0.0574174005033803
minssssC,0.0014311979163715283,-0.1037923810892591,-0.1471747366468873,-0.01554457669318249,0.23603532197073462,-0.06237236421966755,0.5270395674953239,-0.24918726528763588,0.052244128025548196,-0.13723322975420274,-0.028490904276883992,-0.05621754078581557,0.1767515511986016,0.040715831736456924,0.255652371929376,0.1265745683350154,-0.0010993536959408969,-0.04302927181393673,0.02074553182601696,0.1148615871128091
minsNH2,-0.027626537899067563,0.35467290343247765,0.1372387851210828,-0.0019432851085313175,0.02031251691118175,0.000649818912015654,0.17882616190601425,-0.07644297277416987,0.07902011706142908,0.003367719600543571,0.027818343158696555,0.04854458982902014,-0.004145741578758226,0.18027825381013382,0.014446959100961877,0.09311827096289581,0.14763290513667537,0.10821961450171022,0.023197674995895676,-0.05033286578720687
mindNH,0.03827939986554718,0.503764586824598,0.3789922027828682,0.06597059615020207,0.039297352221838826,-0.02431424342730236,0.15968550131063408,-0.13761082654178391,0.06380964598901001,0.042502198161700304,0.026955684560437954,0.06332698803604002,0.07198730481084199,0.10872432027079883,-0.014942691697098675,0.04504344630379518,0.07634552400494579,0.19735350619394265,0.103470456155522,-0.024045305858779654
minssNH,-0.06269174011450789,0.4457170825471393,-0.23073988310296378,-0.07043785782648439,-0.16421332406738348,-0.01453072554567364,0.12569176430950504,-0.23992945635030188,-0.19467074684999003,-0.001979444628760258,-0.056976590559283426,-0.11058923077440386,0.019290080541155892,-0.040354812748263996,-0.10803509142505906,-0.17603926273826911,0.09460817611594738,-0.20349855541738118,-0.24062636891309305,-0.02994810355256861
minaaNH,-0.06093171237962085,0.10935985733402477,-0.06263187183219754,0.4526550640282296,-0.26028566438342826,-0.3690099395019976,-0.09288659179999771,0.14889470242591682,0.1812498130660769,-0.046243990001894116,0.28000784466423256,-0.2570785265273471,-0.089474693070663,-0.238333142432839,0.002721129084225344,-0.05640241412056203,0.08398359612993396,0.1518967007733151,-0.026908056628787463,0.14300501994921017
mintN,-0.12665970160521828,0.009974661157753025,0.009621014670148217,-0.044735238966418185,-0.03453489250992084,-0.01701275309818677,0.08052059894958954,-0.08567209814200002,0.06840444313321684,-0.22086039901120957,-0.2056576032635104,0.22407608441105487,-0.24300999637744458,-0.008698932455311314,-0.2340944814023713,-0.18341330552330795,0.13538797849973183,0.19245808005544834,0.26395342442619074,-0.17975800068656167
mindsN,-0.23298570079800562,0.12872552496736783,-0.08515112035560182,-0.20593158266434497,0.03109869032861091,0.052573323429650064,-0.008262338323940941,-0.1829916924015452,0.02859070379580119,-0.25791719077133995,-0.005465994950938143,-0.15294412657201228,0.10704018810535236,0.07725301854654798,0.09001055904485651,0.11985256399760708,0.06761572055695017,0.09766306014268687,0.00908456740116685,0.058819426471126805
minaaN,-0.4121508213108268,0.15005324555779917,-0.13765015358048957,0.11320238106273212,-0.2297061940826039,-0.38032908252849484,0.13037613942837353,0.10655357959840382,0.1230540046097498,0.028800494526803375,-0.055568185316039714,0.05576828415163511,-0.03565770753252892,-0.022987155623614423,-0.14334184625773227,-0.040679678593009375,-0.01741127568081825,-0.04925069980771303,0.1307206273812356,-0.1374930682541934
minsssN,0.6238124515463416,-0.12443051505922291,-0.1220340345164269,0.03041430688099431,-0.16851947404010684,0.13922604544277659,0.0524188844224629,-0.26066103235325466,-0.16126034791718563,-0.0008452105074978141,-0.01178580059523,0.013011831902398968,-0.13081403440458064,-0.06038619184214227,0.018483060443797855,0.029009404492399454,-0.0037819957273782638,-0.0025544245199474935,0.07227034096606201,-0.05201876142596464
minaasN,0.11614458628042108,0.02402857093026031,-0.2136052221513671,-0.06461014778667981,-0.010755205398566304,-0.3468248079913381,0.2324176677169774,0.20153280557803735,0.041011740809547934,0.16636727714381896,-0.06931377007065374,0.1445381752560861,0.021855034589397696,0.14962334798158378,-0.1190008520635365,0.002959019337163427,-0.07077789738841066,0.015537442041787978,-0.002432564821092924,0.006664221111839194
minssssNp,0.017266165104911232,-0.007698568657297507,-0.005334148391434965,-0.01641846895159668,0.03268986693984739,-0.02654799636230151,0.04435040789483687,0.05769108099731633,0.006931603729754883,0.09036010783675587,0.04063264417480393,0.08424697211446767,-0.014399079638373646,0.10045993342465034,0.019533943323526332,0.020104315780843336,0.05262349009900713,-0.06168538703723038,-0.053991257995109364,-0.0862181669938154
minsOH,0.32475133530045697,-0.5371764821827534,0.43306180538534617,-0.13307683713172277,0.2822790367051682,0.16852778616425654,-0.0533933730751027,0.11871986417311332,0.01661537220352474,-0.029761231344140156,-0.07987067982420695,-0.04174937078607883,0.04295925968124495,0.025900731230341936,0.03799632691072065,0.10423756880533909,-0.06616658818163597,-0.07974688490906952,-0.10092450210430935,0.011285971095878313
mindO,-0.14958772086506447,0.4403235976931949,-0.20414856671616918,-0.20099299901013526,-0.18061713849608835,0.06283153216534738,-0.3444441516964784,0.0845871575478506,0.031702788004962394,0.030117166102947426,0.12487314032226937,-0.21997624801597065,0.10678276865570303,-0.09384155541051176,0.09806036189380521,0.04670245001146583,0.021293026683601633,-0.049899576718136225,-0.2172340061236815,0.25143920352641513
minssO,0.4599289353951074,-0.042297878182389045,-0.14279800877127058,-0.2954622554794,-0.07750463481046328,0.12432610769043524,-0.020564991234576138,-0.1908603656061002,-0.052465277983747664,0.07126743584134693,0.1558056460387404,0.09341517162071895,-0.25588320297071154,0.03157590872218096,0.17194061759865034,0.1839795529030773,0.007793769014159334,0.0728394800562221,0.09901751460133149,0.09933099744390658
minaaO,-0.3787427004278928,0.08455720980650719,-0.03228131801604894,-0.16946979851080365,-0.11472310563223223,-0.10252206023239985,0.19600328937426406,0.12340544761437627,0.09033646952208359,0.03776653297521189,-0.16256253218507927,0.10040100453543656,-0.0828923436519445,-0.08709494772416125,-0.052687464697215566,-0.0018261405429609357,-0.16524790865112216,-0.05994422915575608,0.23695321746863343,-0.22258826828089176
minsOm,-0.05851135590476676,0.08982677352643148,-0.04004203600454874,-0.04493962326659667,-0.14513749982311283,0.08455892601086794,0.033415173467390424,0.01741265766393769,0.005507202082551418,-0.023973548442094685,-0.15580828769817046,-0.03547440483247023,0.13141714657583453,-0.031756784028415,0.02797630925453656,-0.0438831871901332,0.05310577441273761,-0.006702725671511618,-0.05357625220369266,0.06887863672696436
minsF,-0.03168677456866421,-0.07985714547677203,0.31538737657473104,-0.06551080613339744,-0.25436123663463517,-0.0023714739875719338,-0.4548078226924802,0.26570736758992913,-0.0949914121860647,-0.0018691219210610983,-0.0006032359198622977,0.07137945348353256,-0.17473836053345865,-0.006405032101089241,-0.08160936938461101,-0.22736142985741012,0.20223087910519694,0.010418052396222772,0.11701834510232559,-0.25803608143279694
mindsssP,0.014680631426891227,-0.0677047996163349,0.050691597504103375,0.021879267930434685,0.03118504078513459,-0.07938795057841018,0.03597844369161987,-0.04732831483599825,0.04366485783160455,-0.06972100094372939,0.013416724036004447,-0.0686522995660929,0.009815209674222584,-0.09013043552652827,-0.007193840123375922,0.006559832967413211,0.013784484311013905,0.12948011096298195,0.016597555768641744,0.044364283254064295
minsSH,-0.030275048997596997,0.02077883332060804,-0.023494900556292102,0.007881924179811943,-0.06908505942962626,0.029800215926479804,-0.032853298826946174,-0.08309307477364641,0.01528671098374734,-0.13435592339786043,-0.07587855476061563,-0.08835165965604518,0.19418587243527485,0.08829197779663069,0.05655760327699306,-0.005254114671779943,0.14725255511284174,0.1221384156846987,0.059456767157294,0.012936487606727179
mindS,-0.06761139027099274,0.11609949037884852,-0.09433679615590017,0.03200694493087102,-0.13996106050469032,0.2207453727846323,0.07716911219705025,-0.12100094222462095,-0.07999511744253154,0.05994718410724019,-0.24839495678587376,0.016498172537351634,0.24594008314724783,-0.20649993032144487,0.16716428624018834,-0.2719225979094029,0.036431137411638725,-0.286051619037728,-0.027702819700997115,-0.13437882381952576
minssS,-0.16359808991626776,-0.11110811533384479,-0.042147984541672824,-0.1574153233597465,0.21983767733553314,-0.12926284028357682,-0.032563475995395316,0.34913692913401684,0.023315877831986458,0.19991989683286185,0.12233815152971993,-0.1193358988756815,0.056852693620157595,-0.030476302327728227,0.08818521366188589,-0.2220721653577449,0.307708747262883,-0.15487489652357958,-0.11111171542581204,0.004804109953402962
minaaS,-0.04385233925177926,-0.0691049943544113,0.07524104038983179,-0.035512106901508855,0.3500871174467458,0.08967761227800627,0.002474417059357753,0.036009553529762,-0.18085994367793506,0.07087254239917377,-0.015390886613795045,-0.15894905132438814,-0.15708384576345397,-0.38228530807902866,-0.05267995939793303,-0.13675551832504446,-0.09252322682627605,0.2265814955719668,0.2984486504255366,0.10717148809068243
mindssS,-0.032866946033028234,-0.019634090798836313,-0.018498095598411965,-0.053575268477619495,-0.014958103298141196,-0.00933880811693538,0.09855180067523915,-0.06874623564181936,0.08691042197657672,-0.022527280292817583,0.06711307826940772,0.029154923190587396,0.061411699885367,0.06290137398694408,0.11595507844737969,-0.018417994106890333,0.08414107055403422,-0.077853827503684,0.015547146431136234,-0.10737904127762474
minddssS,-0.05409912721723321,-0.15946566004975987,0.09105943302525986,0.19076612878435228,0.13677138995615593,-0.12957577653854985,0.2096767987248016,-0.12178607574356098,0.12953499507504726,-0.03689439904380676,0.07601706121872032,-0.009369449596712195,-0.004894955891660866,-0.12230350557209405,0.07368253400526271,-0.06339682559145543,0.19730595240536086,0.19265403391461602,0.14672853240875514,-0.2908492633323736
minsCl,-0.09934558371668978,0.010467974823691481,-0.021210863453669744,0.04873083533431039,-0.08984497501402008,-0.11194789756793701,0.03839159885269277,-0.04778018391750206,-0.11482656218548622,-0.0299791649499782,-0.06676849846869949,0.1821416657943816,0.04628948054249828,0.29512843515354015,0.05533931854791771,0.17559467746112858,0.053865182862913745,0.09587784571164289,-0.09675147446149615,0.19660165537766963
minsBr,-0.03748577137251495,0.016773064230957896,-0.0993037420064798,0.059392714706015794,0.04700849094279779,-0.18087116420987565,-0.01536964293099052,-0.03487994792571302,-0.11812671284029917,-0.18395183958129122,-0.04415873581355644,-0.07838495693138976,0.07902296592250928,0.1582188845337271,0.08634602928750953,0.06701301358632697,0.007916062675074465,-0.07226712291774162,0.14464001792711745,-0.010863148913821844
minsI,0.050720181256122654,-0.0019229344848238673,-0.002137079382529843,-0.016122624426962,-0.08444115117645848,0.0635632441669777,0.05541662689470111,0.0009263667898931441,0.24490233839237302,0.025630600059949,0.15506971141497405,0.0752794204848179,-0.1264183735706519,0.06137863278901074,0.012110453009379385,0.05467750576440554,0.19330686531887306,0.028616806450802414,-0.08560591361934906,-0.04129446745196783
maxHBd,-0.06278473136133889,-0.25470303668653527,0.601542399224347,-0.12710308460314013,-0.1565203379895265,0.06826135077584738,-0.0835927809368297,0.10382549981296989,0.10129058225678303,-0.061596706982849345,0.07254387986130481,-0.18443438879892568,0.11764631767861038,0.01847161439854335,0.04386534309417345,-0.054826156840091275,0.0475616007356226,-0.14138191407178005,-0.07989037853163725,0.05255672972793659
maxwHBd,0.0714223758423437,-0.02385975645151364,0.10636693166377496,-0.021220316281387364,-0.01006184471578109,-0.08824273765064228,-0.28858869290384503,0.07443101773778252,-0.27782487428090097,0.05918271133475993,-0.26374991058595404,0.049145438104695904,0.2461001591117217,0.06587870244824601,0.1118450985545266,-0.05981770939926458,0.35445099884825043,0.3645157528330114,0.18154621925565734,-0.03519041417844027
maxHBa,0.05008267805729485,0.23945444189323828,0.1315166855835765,-0.1997629917489537,-0.17364735478284307,0.10340551335841035,-0.49494483877826473,0.24960491657030853,0.018385852394742722,-0.0335778259511399,0.03474172772720602,-0.011235719118272909,-0.03663288932181144,-0.12909013805599684,0.1640712419843178,-0.04699023760763203,0.07279356220472308,-0.14745316335025782,-0.13964970045621006,0.04379762534079644
maxwHBa,0.045244467378226176,-0.1190782380971481,-0.20600801146386588,0.26148665242195285,0.284707705962119,0.20541197593855837,0.0770134864447911,0.04045250806024057,0.34713784473150666,-0.2751208485848991,-0.19469931768697038,0.15729524134056713,-0.0924153987704836,0.1419207981335854,-0.26867208967426587,-0.25260942234981915,0.1104354177641247,-0.024968839271854358,-0.11371993798643755,0.1405849747380549
maxHBint2,-0.011474911517903945,0.3339470078807521,0.03278126701100876,-0.17196653786503233,-0.2850064361267272,0.15223311650705623,-0.17048555811108904,0.01787243159456945,0.03872086421256589,0.019891834954651456,0.1272327207946847,-0.14454018731618512,0.2120730442837383,0.23326291332676752,-0.1267452972331368,-0.17473693454751163,0.10038105881392123,-0.06542856482049011,0.006845557391794248,0.02772320220573103
maxHBint3,-0.14217065771409737,0.063048794183959,0.3225477917773005,-0.05637599861378016,0.033050888066448146,-0.08867701852845075,-0.15697861411669733,-0.058251795727658005,0.17478885075862247,-0.031058680629145286,0.004166707777954763,0.2730058686867866,-0.07190004431239039,-0.10403816763968157,-0.008795028798282629,-0.24647264882609116,0.03340364247805138,-0.1019883549440611,-0.009849165154844729,-0.10242315856947716
maxHBint4,-0.22749651478341223,0.0569901038632902,0.11101718581333121,-0.4280058425654754,0.015368560529533254,0.12010422895663139,0.022529010943271848,0.07882694515390327,0.01273501630423982,-0.09456211554555452,0.03234378210835344,-0.0627366610970631,-0.07137516639268097,-0.2056560877539671,0.28822007474481104,0.05183667777288039,0.01697901211932253,-0.04023310468730853,-0.010702530399148546,0.014376853106070179
maxHBint5,-0.03901388698750888,0.13344676705699407,0.30693471156470836,-0.04054087892932217,-0.13264094984741376,0.10941973159422601,0.16707613786176242,0.030248178037393318,0.03200439599960833,0.019061122604720485,-0.11873521450745726,-0.08509023617043165,-0.1931746876446854,-0.21555530011270196,-0.02053579278175868,0.17204638635998956,-0.20968627709283744,0.056686545848244105,-0.0017904471836934141,0.05520693009503143
maxHBint6,-0.23475676816824165,0.104374128416706,0.264752316091733,-0.3764561174282114,0.051560016803939526,0.13473673557907517,-0.04368530380179293,0.0636391556720847,-0.020457838121594085,0.008069057352973094,0.04081637189580365,-0.12389777736562683,-0.051402505451873096,-0.05369489810047036,-0.009626108769063864,0.20311069607442672,-0.02659992944937609,0.055826302623124296,-0.20112413698273396,0.092660471369335
maxHBint7,0.1420166020926238,0.11709341968935572,0.21641745702392362,-0.2534956820260085,-0.125605800926074,0.06669245493609036,-0.06346618229834547,0.0019449489184188659,0.025583994873038522,-0.19947672176026954,-0.03882581717527238,-0.08145064453628205,-0.03451335608080734,-0.08097081181571869,0.2160924751417243,0.20127448638272713,-0.030757922275650197,-0.06074985771675551,-0.14841524331460637,0.11294399139112746
maxHBint8,-0.03786422017636227,0.1463598831353476,0.19563078406895204,0.13190087191548316,-0.14307592241996878,-0.08259430852273424,-0.11003813282825783,0.19689495581736324,0.16391752813264082,-0.07024515047823698,0.19328192388444493,-0.056293247498419484,-0.020320786603937626,-0.06108041847809556,0.29088556981046376,-0.01855343296529015,0.15875701410761317,-0.09894720185083042,-0.19082593853758328,0.003898441274149919
maxHBint9,-0.0215432137947773,0.0861116620826933,0.35383306926495833,-0.1914795583939729,-0.011989900352042792,0.10134859046325748,-0.06504521475419801,0.10689618944081386,0.031981242833585104,-0.016784911097314628,-0.025921282144919813,0.08428127761841445,-0.029118858725559867,-0.08205524433056333,0.12574098530755498,-0.0771865698396199,-0.049621034685740535,-0.13947278295867496,0.0096161584927424,-0.017752938654324146
maxHBint10,0.27911298689732206,-0.1250917173337044,0.4236412931983005,-0.10308255469818425,0.020190029108228067,-0.0816835930158829,-0.08715700636841893,0.10141864252523904,0.09252265094105475,-0.11300577769358917,-0.08216339484851269,0.13562999533323788,-0.028481647922502264,-0.04859019319045666,0.026665949784753624,-0.05546235868108791,-0.14463764395741438,-0.09161088285293413,-0.05887068771992539,-0.00538889987132117
maxHsOH,0.17056957989360172,-0.543546336808998,0.5601111311588417,-0.2711010761896263,0.1004706561860285,0.1374141516899161,-0.09515406036281436,0.11670647445856193,0.03480388317372457,-0.022237970005149328,0.0038494184176266315,-0.10580600304190522,0.11116280593225486,0.04266089727967185,0.019085722816646118,0.025688463796047348,-0.05778911095464053,-0.09412003346106844,-0.069880596856852,0.01581036980143919
maxHdNH,0.031495187555687726,0.49438838402939844,0.38221617608271474,0.07503309033052508,0.040284694502611476,-0.023678302708744027,0.15889420967503926,-0.1505374549765885,0.07189016525492352,0.06231908879209064,0.022827282517493424,0.06258441198609238,0.06862213965494919,0.11872259810442304,-0.015027050034745342,0.052983211347516004,0.09325765672231158,0.18647146376226773,0.11274259917151502,-0.01445016777002603
maxHsSH,-0.03027504899759699,0.02077883332060804,-0.0234949005562921,0.00788192417981194,-0.06908505942962624,0.029800215926479804,-0.03285329882694617,-0.08309307477364641,0.015286710983747336,-0.13435592339786043,-0.07587855476061564,-0.08835165965604518,0.19418587243527488,0.08829197779663067,0.056557603276993065,-0.005254114671779945,0.14725255511284172,0.1221384156846987,0.059456767157294,0.012936487606727179
maxHsNH2,-0.024586660473112837,0.38253927865824294,0.17232395478308435,0.0006424150626241407,0.02332746804010045,0.00028761409753817475,0.18457421155154713,-0.08835087529302238,0.08853228494544982,0.017618701320147218,0.034090959243344356,0.046476019086764374,0.0006505846325862769,0.18131425518328967,0.012064492898102682,0.10016453959371384,0.15759523250468999,0.10275789477818736,0.0356156285098827,-0.042719457014503234
maxHssNH,-0.14456056293861647,0.5073668647340293,-0.20914514173777812,-0.11857841120084817,-0.19983133728397107,0.011528241564921785,0.0970969751724716,-0.22290157045571915,-0.13227925813428634,-0.0025262628412089346,-0.0775760590010746,-0.05869767535565533,0.044199628890715485,-0.027876053002988427,-0.09277318169256013,-0.1418024480989444,0.0707833281724944,-0.19374238666060314,-0.15521700371856487,0.016955246385235455
maxHaaNH,-0.1070366300504303,0.1295433315044636,-0.06434124098885621,0.4978860111516684,-0.2752402774948148,-0.35214623155462194,-0.1372862492276539,0.17148111281931286,0.2036610262385268,-0.03436526686867236,0.2818019841360203,-0.22300779199095838,-0.0946142123463251,-0.24209486084704732,0.04964449015561886,-0.05300374575957017,0.09438478298769815,0.12024075918331763,0.026607318055831535,0.14167135275352483
