component,descriptor_category,sum_squared_weight,n_descriptors,component_total_squared_weight,prop_component_squared_weight,mean_squared_weight
PC10,Chi cluster,0.023193194014376937,8,1.0000000000000002,0.023193194014376934,0.002899149251797117
PC10,Mannhold LogP,0.0028871994222068823,1,1.0000000000000002,0.002887199422206882,0.0028871994222068823
PC10,Ring count,0.04168527372489972,18,1.0000000000000002,0.04168527372489971,0.0023158485402722064
PC10,Largest Pi system,0.0021627029343747953,1,1.0000000000000002,0.002162702934374795,0.0021627029343747953
PC10,Chi chain,0.01852401946089028,10,1.0000000000000002,0.018524019460890277,0.001852401946089028
PC10,Atom type electrotopological state,0.4728377555870657,270,1.0000000000000002,0.4728377555870656,0.0017512509466187619
PC10,Topological polar surface area,0.0016658335750863152,1,1.0000000000000002,0.0016658335750863148,0.0016658335750863152
PC10,Chi path cluster,0.009738201633649374,6,1.0000000000000002,0.009738201633649373,0.001623033605608229
PC10,Molecular distance edge,0.026810882152245454,19,1.0000000000000002,0.026810882152245447,0.0014110990606444975
PC10,Carbon types,0.012332919758854442,9,1.0000000000000002,0.012332919758854439,0.0013703244176504936
PC10,Autocorrelation (charge),0.006102710339853797,5,1.0000000000000002,0.006102710339853795,0.0012205420679707595
PC10,Petitjean number,0.0012086399545413991,1,1.0000000000000002,0.001208639954541399,0.0012086399545413991
PC10,Weighted path,0.005290083153980104,5,1.0000000000000002,0.005290083153980103,0.0010580166307960208
PC10,Weight,0.001039901899425266,1,1.0000000000000002,0.0010399018994252658,0.001039901899425266
PC10,Chi path,0.015202239770066345,16,1.0000000000000002,0.015202239770066342,0.0009501399856291466
PC10,Crippen logP and MR,0.0018601780870895234,2,1.0000000000000002,0.001860178087089523,0.0009300890435447617
PC10,FMFDescriptor,0.0006537476493156218,1,1.0000000000000002,0.0006537476493156217,0.0006537476493156218
PC10,Bond count,0.004599143367241995,9,1.0000000000000002,0.004599143367241994,0.000511015929693555
PC10,Basic group count,0.0004447857852554331,1,1.0000000000000002,0.000444785785255433,0.0004447857852554331
PC10,Wiener numbers,0.0008189622308295711,2,1.0000000000000002,0.0008189622308295709,0.00040948111541478554
PC10,Molecular linear free energy relation,0.0023370319125804763,6,1.0000000000000002,0.002337031912580476,0.0003895053187634127
PC10,Aromatic bonds count,0.00038930321067645065,1,1.0000000000000002,0.00038930321067645054,0.00038930321067645065
PC10,Vertex adjacency information (magnitude),0.0003573289238772272,1,1.0000000000000002,0.0003573289238772271,0.0003573289238772272
PC10,Autocorrelation (polarizability),0.001785161443189038,5,1.0000000000000002,0.0017851614431890375,0.0003570322886378076
PC10,ALOGP,0.0008836167383879834,3,1.0000000000000002,0.0008836167383879832,0.00029453891279599445
PC10,Aromatic atoms count,0.0002716584321449791,1,1.0000000000000002,0.00027165843214497907,0.0002716584321449791
PC10,Rule of five,0.00021854739442945297,1,1.0000000000000002,0.00021854739442945292,0.00021854739442945297
PC10,Longest aliphatic chain,0.00018434916739123615,1,1.0000000000000002,0.0001843491673912361,0.00018434916739123615
PC10,Acidic group count,0.00017345821276115982,1,1.0000000000000002,0.0001734582127611598,0.00017345821276115982
PC10,Hbond acceptor count,0.0005932517779094762,4,1.0000000000000002,0.0005932517779094761,0.00014831294447736906
PC10,Zagreb index,0.00012897311824787403,1,1.0000000000000002,0.000128973118247874,0.00012897311824787403
PC10,HybridizationRatioDescriptor,0.00012430192124783106,1,1.0000000000000002,0.00012430192124783103,0.00012430192124783106
PC10,Hbond donor count,0.0002065000924701371,2,1.0000000000000002,0.00020650009247013705,0.00010325004623506855
PC10,Kappa shape indices,0.000274135961294715,3,1.0000000000000002,0.00027413596129471495,9.1378653764905e-05
PC10,APol,5.4364624801703454e-05,1,1.0000000000000002,5.436462480170344e-05,5.4364624801703454e-05
PC10,Van der Waals volume,5.128437519438457e-05,1,1.0000000000000002,5.128437519438456e-05,5.128437519438457e-05
PC10,Fragment complexity,3.985853376771244e-05,1,1.0000000000000002,3.985853376771243e-05,3.985853376771244e-05
PC10,XLogP,3.888144692001566e-05,1,1.0000000000000002,3.888144692001565e-05,3.888144692001566e-05
PC10,BPol,2.4757411428282655e-05,1,1.0000000000000002,2.4757411428282648e-05,2.4757411428282655e-05
PC10,Eccentric connectivity index,1.9718214495406147e-05,1,1.0000000000000002,1.9718214495406144e-05,1.9718214495406147e-05
PC10,Largest chain,1.2107955201628378e-06,1,1.0000000000000002,1.2107955201628376e-06,1.2107955201628378e-06
PC10,McGowan volume,1.1265002292531466e-06,1,1.0000000000000002,1.1265002292531464e-06,1.1265002292531466e-06
PC10,Rotatable bonds count,5.747322588400238e-09,1,1.0000000000000002,5.7473225884002365e-09,5.747322588400238e-09
PC2,HybridizationRatioDescriptor,0.0079638624383278,1,0.9999999999999987,0.00796386243832781,0.0079638624383278
PC2,Topological polar surface area,0.0071675098488899625,1,0.9999999999999987,0.007167509848889972,0.0071675098488899625
PC2,Mannhold LogP,0.006618651069971543,1,0.9999999999999987,0.006618651069971552,0.006618651069971543
PC2,Hbond acceptor count,0.02465657102187393,4,0.9999999999999987,0.02465657102187396,0.006164142755468482
PC2,XLogP,0.006046032546729947,1,0.9999999999999987,0.0060460325467299545,0.006046032546729947
PC2,Hbond donor count,0.009656565302954844,2,0.9999999999999987,0.009656565302954856,0.004828282651477422
PC2,Extended topochemical atom,0.2017818644724906,43,0.9999999999999987,0.20178186447249088,0.004692601499360247
PC2,Chi path cluster,0.025297234896659658,6,0.9999999999999987,0.025297234896659693,0.004216205816109943
PC2,Weighted path,0.015795407895226612,5,0.9999999999999987,0.015795407895226633,0.0031590815790453223
PC2,Crippen logP and MR,0.006128475906488309,2,0.9999999999999987,0.006128475906488317,0.0030642379532441547
PC2,Largest Pi system,0.0029869032444014786,1,0.9999999999999987,0.0029869032444014825,0.0029869032444014786
PC2,Chi path,0.04352307422912244,16,0.9999999999999987,0.043523074229122494,0.0027201921393201524
